physics_tick,simulation_time_s,body_name,role,obstacle_pair_active,persistent_or_penetrating,body_collision,source,reason
2061,17.175,base_link,BODY,False,False,False,body_contacts.jsonl,
2062,17.183333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2063,17.191666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2064,17.2,base_link,BODY,False,False,False,body_contacts.jsonl,
2065,17.208333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2066,17.216666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2067,17.225,base_link,BODY,False,False,False,body_contacts.jsonl,
2068,17.233333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2069,17.241666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2070,17.25,base_link,BODY,False,False,False,body_contacts.jsonl,
2071,17.258333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2072,17.266666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2073,17.275,base_link,BODY,False,False,False,body_contacts.jsonl,
2074,17.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2075,17.291666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2076,17.3,base_link,BODY,False,False,False,body_contacts.jsonl,
2077,17.308333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2078,17.316666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2079,17.325,base_link,BODY,False,False,False,body_contacts.jsonl,
2080,17.333333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2081,17.341666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2082,17.35,base_link,BODY,False,False,False,body_contacts.jsonl,
2083,17.358333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2084,17.366666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2085,17.375,base_link,BODY,False,False,False,body_contacts.jsonl,
2086,17.383333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2087,17.391666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2088,17.4,base_link,BODY,False,False,False,body_contacts.jsonl,
2089,17.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2090,17.416666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2091,17.425,base_link,BODY,False,False,False,body_contacts.jsonl,
2092,17.433333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2093,17.441666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2094,17.45,base_link,BODY,False,False,False,body_contacts.jsonl,
2095,17.458333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2096,17.466666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2097,17.475,base_link,BODY,False,False,False,body_contacts.jsonl,
2098,17.483333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2099,17.491666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2100,17.5,base_link,BODY,False,False,False,body_contacts.jsonl,
2101,17.508333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2102,17.516666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2103,17.525,base_link,BODY,False,False,False,body_contacts.jsonl,
2104,17.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2105,17.541666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2106,17.55,base_link,BODY,False,False,False,body_contacts.jsonl,
2107,17.558333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2108,17.566666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2109,17.575,base_link,BODY,False,False,False,body_contacts.jsonl,
2110,17.583333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2111,17.591666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2112,17.6,base_link,BODY,False,False,False,body_contacts.jsonl,
2113,17.608333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2114,17.616666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2115,17.625,base_link,BODY,False,False,False,body_contacts.jsonl,
2116,17.633333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2117,17.641666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2118,17.65,base_link,BODY,False,False,False,body_contacts.jsonl,
2119,17.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2120,17.666666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2121,17.675,base_link,BODY,False,False,False,body_contacts.jsonl,
2122,17.683333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2123,17.691666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2124,17.7,base_link,BODY,False,False,False,body_contacts.jsonl,
2125,17.708333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2126,17.716666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2127,17.725,base_link,BODY,False,False,False,body_contacts.jsonl,
2128,17.733333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2129,17.741666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2130,17.75,base_link,BODY,False,False,False,body_contacts.jsonl,
2131,17.758333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2132,17.766666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2133,17.775,base_link,BODY,False,False,False,body_contacts.jsonl,
2134,17.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2135,17.791666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2136,17.8,base_link,BODY,False,False,False,body_contacts.jsonl,
2137,17.808333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2138,17.816666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2139,17.825,base_link,BODY,False,False,False,body_contacts.jsonl,
2140,17.833333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2141,17.841666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2142,17.85,base_link,BODY,False,False,False,body_contacts.jsonl,
2143,17.858333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2144,17.866666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2145,17.875,base_link,BODY,False,False,False,body_contacts.jsonl,
2146,17.883333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2147,17.891666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2148,17.9,base_link,BODY,False,False,False,body_contacts.jsonl,
2149,17.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2150,17.916666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2151,17.925,base_link,BODY,False,False,False,body_contacts.jsonl,
2152,17.933333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2153,17.941666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2154,17.95,base_link,BODY,False,False,False,body_contacts.jsonl,
2155,17.958333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2156,17.966666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2157,17.975,base_link,BODY,False,False,False,body_contacts.jsonl,
2158,17.983333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2159,17.991666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2160,18.0,base_link,BODY,False,False,False,body_contacts.jsonl,
2161,18.008333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2162,18.016666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2163,18.025,base_link,BODY,False,False,False,body_contacts.jsonl,
2164,18.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2165,18.041666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2166,18.05,base_link,BODY,False,False,False,body_contacts.jsonl,
2167,18.058333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2168,18.066666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2169,18.075,base_link,BODY,False,False,False,body_contacts.jsonl,
2170,18.083333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2171,18.091666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2172,18.1,base_link,BODY,False,False,False,body_contacts.jsonl,
2173,18.108333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2174,18.116666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2175,18.125,base_link,BODY,False,False,False,body_contacts.jsonl,
2176,18.133333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2177,18.141666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2178,18.15,base_link,BODY,False,False,False,body_contacts.jsonl,
2179,18.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2180,18.166666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2181,18.175,base_link,BODY,False,False,False,body_contacts.jsonl,
2182,18.183333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2183,18.191666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2184,18.2,base_link,BODY,False,False,False,body_contacts.jsonl,
2185,18.208333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2186,18.216666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2187,18.225,base_link,BODY,False,False,False,body_contacts.jsonl,
2188,18.233333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2189,18.241666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2190,18.25,base_link,BODY,False,False,False,body_contacts.jsonl,
2191,18.258333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2192,18.266666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2193,18.275,base_link,BODY,False,False,False,body_contacts.jsonl,
2194,18.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2195,18.291666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2196,18.3,base_link,BODY,False,False,False,body_contacts.jsonl,
2197,18.308333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2198,18.316666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2199,18.325,base_link,BODY,False,False,False,body_contacts.jsonl,
2200,18.333333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2201,18.341666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2202,18.35,base_link,BODY,False,False,False,body_contacts.jsonl,
2203,18.358333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2204,18.366666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2205,18.375,base_link,BODY,False,False,False,body_contacts.jsonl,
2206,18.383333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2207,18.391666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2208,18.4,base_link,BODY,False,False,False,body_contacts.jsonl,
2209,18.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2210,18.416666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2211,18.425,base_link,BODY,False,False,False,body_contacts.jsonl,
2212,18.433333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2213,18.441666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2214,18.45,base_link,BODY,False,False,False,body_contacts.jsonl,
2215,18.458333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2216,18.466666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2217,18.475,base_link,BODY,False,False,False,body_contacts.jsonl,
2218,18.483333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2219,18.491666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2220,18.5,base_link,BODY,False,False,False,body_contacts.jsonl,
2221,18.508333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2222,18.516666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2223,18.525,base_link,BODY,False,False,False,body_contacts.jsonl,
2224,18.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2225,18.541666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2226,18.55,base_link,BODY,False,False,False,body_contacts.jsonl,
2227,18.558333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2228,18.566666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2229,18.575,base_link,BODY,False,False,False,body_contacts.jsonl,
2230,18.583333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2231,18.591666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2232,18.6,base_link,BODY,False,False,False,body_contacts.jsonl,
2233,18.608333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2234,18.616666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2235,18.625,base_link,BODY,False,False,False,body_contacts.jsonl,
2236,18.633333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2237,18.641666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2238,18.65,base_link,BODY,False,False,False,body_contacts.jsonl,
2239,18.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2240,18.666666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2241,18.675,base_link,BODY,False,False,False,body_contacts.jsonl,
2242,18.683333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2243,18.691666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2244,18.7,base_link,BODY,False,False,False,body_contacts.jsonl,
2245,18.708333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2246,18.716666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2247,18.725,base_link,BODY,False,False,False,body_contacts.jsonl,
2248,18.733333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2249,18.741666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2250,18.75,base_link,BODY,False,False,False,body_contacts.jsonl,
2251,18.758333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2252,18.766666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2253,18.775,base_link,BODY,False,False,False,body_contacts.jsonl,
2254,18.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2255,18.791666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2256,18.8,base_link,BODY,False,False,False,body_contacts.jsonl,
2257,18.808333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2258,18.816666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2259,18.825,base_link,BODY,False,False,False,body_contacts.jsonl,
2260,18.833333333333332,base_link,BODY,False,False,False,body_contacts.jsonl,
2261,18.841666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
2262,18.85,base_link,BODY,False,False,False,body_contacts.jsonl,
2263,18.858333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
2264,18.866666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
2265,18.875,base_link,BODY,False,False,False,body_contacts.jsonl,
2266,18.883333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2267,18.891666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
2268,18.9,base_link,BODY,False,False,False,body_contacts.jsonl,
2269,18.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
2270,18.916666666666668,base_link,BODY,False,False,False,body_contacts.jsonl,
2271,18.925,base_link,BODY,False,False,False,body_contacts.jsonl,
